22854,VT-HSI @EC2010A
22855,VT-HSI @EC2106A
22856,VT-HSI @EP2010A
22857,VT-HSI @EP2106A
22858,VT-BYD @EC2010A
22859,VT-BYD @EC2104A
22860,SGBUDWS@EC2009A
22861,SG-GEG @EC2008A
22862,SG-HSBC@EC2008B
22864,SG-NWD @EC2012A
22865,SGSANDS@EP2008B
22866,SGCSA50@EC2008A
22868,SGFTA50@EC2011C
22869,CS-BYD @EP2012A
22870,CS-ICBC@EC2008A
22871,CS-CEIL@EC2012A
22875,CSLENOV@EC2108A
22879,CS-LINK@EP2008B
22880,GSCLIFE@EC2102A
22882,GSKSOFT@EC2008A
22884,GSTENCT@EP2008A
22888,HSLENOV@EC2112A
22889,GJXIAMI@EC2010A
22890,GJ-HSBC@EC2009A
22892,MB-JXR @EC2011A
22896,MB-AAC @EP2011A
22898,BI-HSBC@EP2009B
22900,BI-NWD @EC2012A
22903,HS-CRRC@EC2011A
22904,JPTENCT@EC2007E
22907,JP-HSI @EC2009B
22908,HSCRAIL@EC2012A
22909,HSCCCCL@EC2012A
22912,UB-ZTE @EC2008A
22918,UBPINAN@EC2008A
22922,JP-CKH @EC2009A
22924,JP-HSBC@EC2009B
22925,JPFOSUN@EC2008A
22927,HSLENOV@EC2012A
22930,JP-LINK@EC2008A
22935,JP-AGBK@EC2108A
22936,JPSPDRG@EP2008A
22937,CS-HTSC@EC2008A
22940,SG-AIA @EC2009A
22941,SGZIJIN@EC2009A
22942,CS-HTSE@EC2011A
22951,CS-ZAOL@EC2009A
22952,CS-CSC @EC2012A
22958,GSALIBA@EC2009B
22960,GS-ZAOL@EC2008A
22963,GS-HKEX@EC2009A
22965,HS-HSI @EC2008C
22966,HSALIBA@EC2010A
22968,HSALIBA@EC2011A
22969,HSALIBA@EC2010B
22972,HSXIAMI@EC2012C
22973,MBTBREW@EC2012A
22975,MB-PSBC@EC2103A
22976,MB-BSD @EC2009A
22977,BI-CTWR@EC2105B
22978,BIEVERG@EC2009A
22980,BI-ZTE @EC2009A
22983,JPMTUAN@EC2009A
22986,CSZHJIN@EC2011A
22987,CSSDGLD@EC2009A
22988,CS-BYD @EC2104A
22989,CSXIAMI@EC2012D
22992,CSGEELY@EC2011A
22993,CSALIBA@EC2007J
22994,CSALIBA@EC2008A
22995,CSALIBA@EC2008B
22996,CSALIBA@EC2102A
22997,CSALIBA@EC2009B
22998,CSCLIFE@EC2007A
22999,CSPETCH@EC2009A
23000,UBTENCT@EC2007E
23005,UB-CTWR@EC2102A
23006,HTSPDRG@EC2009B
23007,HT-HSBC@EC2009A
23008,SG-HKEX@EC2103A
23009,SG-ICBC@EC2008A
23016,SGALIBA@EC2007E
23020,SGALIBA@EC2012A
23027,SGMTUAN@EC2012C
23033,SGPINAN@EC2012C
23036,CS-CEIL@EC2007A
23038,SGPINAN@EC2203A
23039,SG-ZTE @EC2009A
23040,JPSUNRT@EC2009A
23049,JP-MTRC@EC2009A
23051,JPSPDRG@EC2009C
23052,JP-CTWR@EC2106A
23053,JPSDGLD@EC2009A
23060,JPPINAN@EC2007C
23062,JPMTUAN@EC2008A
23063,JPAIRCN@EC2011A
23065,GS-HSI @EC2007C
23067,GSTENCT@EC2008C
23070,MS-CTWR@EC2012A
23071,MB-LINK@EC2009A
23075,MB-CTWR@EC2102A
23076,MBPINAN@EC2009C
23077,HT-SHKP@EC2008A
23078,BI-SMIC@EC2009A
23079,BITENCT@EC2007F
23080,BITENCT@EP2008A
23081,BIMTUAN@EC2008A
23083,BIMTUAN@EC2009B
23085,HS-CTWR@EC2012B
23091,HSSPDRG@EC2012A
23092,HS-ZTE @EC2106A
23093,BI-HTSE@EC2008A
23095,BIPINAN@EC2009A
23096,BIALIBA@EP2010A
23099,BI-BYD @EC2010A
23100,MS-ZTE @EC2009A
23101,JP-VITA@EC2009A
23103,JP-KECL@EC2008B
23104,JP-CPIC@EC2008A
23106,JP-CGDN@EC2008A
23111,JPPETCH@EC2010A
23112,JPCP&CC@EC2008A
23113,CS-SPA @EC2009A
23115,CS-SZIH@EC2009A
23116,CSMELCO@EC2009A
23117,CSKINGD@EC2009A
23118,CS-VITA@EC2009A
23119,CS-CLPG@EC2107A
23120,CSBOCOM@EC2009A
23122,CS-NCI @EC2009A
23123,CSPINAN@EC2007C
23128,CSMTUAN@EC2009A
23129,CSMTUAN@EC2205A
23130,CS-CTWR@EC2101A
23131,VTPINAN@EP2009A
23133,SG-KECL@EC2009A
23134,SGPETCH@EC2102A
23135,SGCNOOC@EC2009B
23138,SGCCCCL@EC2009A
23139,SGCLIFE@EC2009A
23140,SGGEELY@EC2011A
23141,SG-PAHT@EC2102A
23150,GSPETCH@EC2010A
23151,GS-CTWR@EC2102A
23153,GSCITSE@EC2012A
23157,HS-HSI @EC2009A
23159,MBGEELY@EC2009A
23161,HS-CRRC@EC2105A
23165,BI-HKEX@EC2009A
23167,UB-HSI @EP2007B
23169,JP-ZAOL@EC2009A
23171,JP-CRRC@EC2105A
23172,JPALIBA@EC2008A
23173,JPALIBA@EC2007E
23175,JPTENCT@EC2008D
23176,CSASMPT@EC2009A
23177,CS-AGBK@EC2012A
23179,CSGSBIO@EC2009A
23184,CSZCRRC@EC2009A
23185,CS-HSI @EC2007E
23187,CS-HSI @EC2008C
23188,CS-HSI @EC2009A
23200,SGCP&CC@EC2011A
23201,SG-CTWR@EC2010A
23202,VT-HSBC@EC2009A
23203,VTALIBA@EP2007C
23204,MB-SUNY@EC2010A
23205,MB-CCB @EC2011A
23206,MBFOPHA@EC2105A
23207,MB-CPIC@EC2012A
23208,MB-WUXI@EC2011A
23209,HSCNOOC@EC2009A
23210,HSTENCT@EC2009A
23211,HSALIBA@EC2007E
23216,HSALIBA@EC2010C
23217,BIALIBA@EC2010A
23220,UBALIBA@EC2009A
23222,JP-HSI @EC2009C
23223,JP-HSI @EC2112A
23224,JP-GR&F@EC2008A
23226,JP-ICBC@EC2008B
23227,JP-SUNY@EC2012A
23228,CS-HKEX@EC2009A
23232,CSCP&CC@EC2011A
23239,CSCNOOC@EC2009B
23240,CS-HEC @EC2012A
23241,CS-ACMT@EC2007A
23242,BPPINAN@EC2011A
23246,GS-HSBC@EP2009A
23248,UB-HSI @EC2007C
23249,HS-HSI @EC2009B
23250,HS-HSI @EC2009C
23251,HSTENCT@EC2009B
23252,MB-SHPC@EC2011A
23253,HS-CMOB@EC2009B
23254,HSTENCT@EP2009A
23256,HSTENCT@EC2007C
23257,HS-HSI @EP2012A
23259,HS-HSI @EP2008A
23260,HS-HSI @EP2009A
23263,HS-HSI @EP2009B
23264,JPTRAHK@EC2012B
23265,JP-CTWR@EC2105B
23266,JP-HSBC@EC2010B
23269,JP-HSI @EC2010A
23270,JP-HKEX@EC2009A
23271,JP-AAC @EC2103A
23273,JPCNOOC@EC2009A
23274,JPPETCH@EC2009A
23276,SGPINAN@EC2007A
23279,JPHSCEI@EC2009A
23282,JPCLIFE@EC2009C
23287,JPPINAN@EP2009A
23290,JP-CMOB@EC2009A
23291,JP-CCB @EC2008D
23292,JP-BOCL@EC2009A
23294,UBPETCH@EC2010A
23295,UB-HKEX@EC2009A
23298,UBCNOOC@EC2009A
23299,UB-HSBC@EC2008A
23300,BPPINAN@EC2010C
23301,BPPINAN@EC2101B
23302,BPALIBA@EC2011B
23305,BPALIBA@EC2010C
23307,CS-CCB @EC2009A
23308,CS-CMB @EC2009A
23312,CSPINAN@EC2112B
23313,CS-CKH @EC2008A
23318,GSMTUAN@EC2008B
23320,GSCLIFE@EC2007A
23324,SGALIBA@EC2009B
23325,SG-CUNI@EC2009A
23329,SG-GEG @EC2007A
23331,SGGEELY@EC2008A
23332,SG-HKEX@EC2012C
23335,SGLENOV@EC2009A
23337,SGPETCH@EC2010B
23338,SGXIAMI@EC2012C
23341,SG-HSI @EC2007D
23342,SG-HSI @EC2009A
23345,SG-AIA @EC2009B
23347,SGALIBA@EC2010B
23349,SG-HSBC@EC2008C
23352,SG-SUNY@EC2012A
23353,MBMELCO@EC2012A
23354,MB-NCI @EC2011A
23355,MBTENCT@EC2009F
23357,BISANDS@EC2008A
23358,BI-HSBC@EC2008B
23359,BIGEELY@EC2011A
23360,BI-LINK@EC2008A
23362,BIPETCH@EC2010A
23363,MB-ZAOL@EC2010A
23364,SGCNOOC@EP2010A
23365,SGMTUAN@EC2008A
23367,SGPETCH@EP2009A
23368,SGPINAN@EC2009A
23370,SG-SUNY@EP2009B
23371,UB-CCB @EC2007B
23375,UB-CMOB@EC2009A
23377,MS-GEG @EP2008A
23387,MS-CMOB@EC2009A
23389,MSCLIFE@EP2009A
23391,GJPINAN@EC2009A
23395,GJCLIFE@EC2011A
23396,GJALIBA@EC2008A
23400,GJALIBA@EC2008B
23403,GJALIBA@EC2011B
23404,JP-CNBM@EC2010A
23405,JP-ACMT@EC2009A
23406,JP-CEIL@EC2012B
23408,JP-HKEX@EP2009A
23410,JPCSHEN@EC2012A
23415,JP-BOCL@EP2009A
23419,CS-HSI @EP2011A
23425,CS-HSI @EP2010A
23426,CS-HSI @EP2009A
23429,CS-HSBC@EC2009A
23437,CS-CNBM@EC2010A
23439,VT-HKEX@EC2009A
23441,VT-CMOB@EC2009A
23447,VTALIBA@EC2009B
23448,VT-SUNY@EC2012A
23452,HS-SUNY@EP2007A
23455,GS-HSBC@EC2008B
23456,GSPINAN@EC2012C
23457,GS-CGDN@EC2010A
23458,GS-AAC @EC2103A
23463,MBXIAMI@EC2010B
23464,MBSANDS@EC2012A
23465,MBBUDWS@EC2107A
23467,MB-HKEX@EC2010A
23470,MB-SHKP@EC2010A
23475,MB-CKH @EC2011A
23480,MBGSBIO@EC2011A
23484,BICLIFE@EC2007A
23488,BI-AIA @EC2009A
23489,BISPDRG@EC2012A
23490,BI-CTWR@EC2101A
23491,CTPINAN@EC2009B
23493,CT-AIA @EC2009A
23498,CTMTUAN@EC2007A
23499,JPALIHI@EC2009A
23502,JP-HSBC@EP2012A
23507,JP-CRCH@EC2009A
23508,UBMTUAN@EC2007E
23514,UB-AAC @EC2103A
23517,HTMTUAN@EC2009A
23518,HT-CTWR@EC2010A
23519,VTMTUAN@EC2012A
23521,VTGEELY@EC2011A
23522,VT-ICBC@EC2008A
23523,VTPICCG@EC2009B
23524,VT-CSPC@EC2010B
23526,VT-CGDN@EC2010A
23528,VTSUNAC@EC2009A
23529,VTSUNAC@EC2012A
23533,SG-CTWR@EC2101A
23535,SGCNOOC@EC2012A
23536,SGPETCH@EC2008A
23538,CS-CMOB@EC2009A
23541,CS-MPSC@EC2009A
23543,CS-SDWG@EC2009A
23544,MBSHPHA@EC2011A
23545,GSMTUAN@EC2009A
23548,GS-HSBC@EC2009A
23551,BP-HSI @EC2009A
23555,BP-HSI @EC2010A
23557,BP-HSI @EP2007B
23559,BP-HSI @EP2009B
23562,MBTENCT@EC2009G
23563,MBTENCT@EP2009C
23564,BIALIBA@EC2012A
23565,BI-CMOB@EC2009A
23566,BI-HSBC@EP2010A
23568,BICP&CC@EC2008A
23569,BIJIANC@EC2104A
23570,BIBOCHK@EC2012A
23571,HS-HKEX@EC2103A
23572,HS-AIA @EC2112A
23573,HSSUNAC@EC2009A
23577,HSCLIFE@EC2102A
23579,UB-HSBC@EC2009B
23580,UB-HSBK@EC2011A
23581,JP-HSBC@EC2009C
23583,JP-CRL @EC2010A
23585,JPGSBIO@EC2009A
23587,JPCITBK@EC2010A
23590,JPCSA50@EP2012A
23593,CS-HSBK@EC2009B
23594,CSBOCHK@EC2011A
23596,CSHUAHO@EC2009A
23597,CS-HSBC@EC2009B
23598,CS-HSBC@EP2009A
23599,CS-AIA @EC2009A
23600,CS-CTWR@EC2010A
23604,CS-CRCH@EC2009A
23606,CS-CKA @EC2009A
23614,MSSUNAC@EP2009A
23619,CT-HSBC@EC2010A
23621,CT-HKEX@EP2011A
23624,CT-HSBC@EC2009A
23626,VTALIBA@EC2011B
23627,VT-KECL@EC2010A
23628,VT-CTWR@EC2102A
23630,VTPETCH@EC2008A
23632,VT-CNBM@EC2010A
23633,SGCPAIR@EC2010A
23634,SG-CNBM@EC2107A
23635,VTEVERG@EC2010A
23639,VTLENOV@EC2010A
23643,GSALIBA@EC2010A
23644,GSCLIFE@EC2009B
23646,GS-CMOB@EC2009A
23647,GS-PAHT@EC2007B
23650,GS-HSI @EC2007D
23651,SG-AAC @EC2103A
23653,SG-HSBK@EC2009A
23655,SG-HSBC@EC2010A
23656,SG-LINK@EP2008B
23657,SG-HSBK@EP2009A
23658,SG-HSBC@EP2009A
23659,SG-HSBK@EC2112A
23660,UB-HSBC@EP2009A
23661,MB-HSBK@EC2107A
23664,MBMTUAN@EC2201A
23665,BPPINAN@EC2008A
23669,MB-CTWR@EC2110A
23670,MBXIAMI@EC2110A
23671,BI-CKH @EC2009A
23672,MBNTRAG@EC2012A
23673,HT-CSPC@EC2012A
23674,HT-ZTE @EC2009A
23675,VT-HKEX@EC2010A
23679,SG-LINK@EC2008A
23683,SGMTUAN@EC2205A
23684,SGTENCT@EC2102A
23687,CS-HKEX@EC2103A
23691,CS-HSBK@EP2009A
23694,CS-AIA @EC2112A
23695,CSALIHI@EC2009A
23696,CS-MTRC@EC2009B
23697,CS-KECL@EC2009A
23699,CS-CMER@EC2012A
23701,CSCEAIR@EC2009A
23702,CS-KBLH@EC2009A
23704,CS-SMIC@EC2009A
23706,CSYIHAI@EC2010A
23707,CSTBREW@EC2009A
23714,CSJIANC@EC2012B
23718,GS-HSBC@EC2009B
23719,GSTENCT@EC2007H
23720,GSCNOOC@EC2009A
23722,GS-CKA @EC2008A
23724,CT-HSBC@EP2009A
23730,HS-CKH @EC2010A
23731,HS-CNBM@EC2010A
23733,HS-AIA @EC2101A
23745,HS-AIA @EC2009A
23747,BI-CUNI@EC2012A
23748,HSPETCH@EC2010A
23749,HS-CTEL@EC2010A
23752,HSPINAN@EC2009B
23753,MBTINGY@EC2012A
23756,HSCP&CC@EC2010A
23757,HS-ACMT@EC2106A
23758,HS-LINK@EC2112A
23761,BPALIBA@EC2010D
23762,BI-HSBC@EC2009A
23763,BI-GEG @EC2007A
23764,BIALIBA@EC2103A
23765,MBTENCT@EC2010A
23767,MBTENCT@EC2010B
23769,UB-LINK@EP2008B
23770,JP-HSI @EC2009D
23774,JP-CGS @EC2107A
23775,JP-SBPH@EC2008A
23776,JPHDLIH@EC2009A
23778,JPSPDRG@EC2012B
23781,BP-HSBC@EC2011A
23782,CSPETCH@EC2008B
23783,CS-SBPH@EC2008A
23784,CS-SBPH@EP2009A
23785,CS-CMS @EC2009A
23787,CS-BBMG@EC2009A
23788,CSALUCO@EC2009A
23789,CS-AIA @EP2009A
23792,CSPINAN@EP2009A
23793,CS-HSI @EC2010A
23794,SG-HSI @EC2012A
23796,SG-HSI @EC2106A
23798,SGMTUAN@EC2009A
23799,GS-CKA @EC2009A
23805,GS-AIA @EC2009A
23807,GSMTUAN@EC2012B
23814,GS-BOCL@EC2009B
23815,GSEVERG@EC2010A
23816,BP-SMIC@EC2101A
23818,JP-CMOB@EC2010B
23819,CS-AIA @EC2107A
23820,JPCLIFE@EC2012D
23821,JP-HSI @EC2010B
23824,JP-HSI @EC2010C
23825,JP-SUNY@EC2007C
23827,JP-SGC @EC2010A
23830,JPSANDS@EC2009A
23831,JP-MGMC@EC2103A
23832,JP-KECL@EC2009A
23833,JPCNOOC@EC2010A
23834,JPPETCH@EC2010B
23835,MB-CRCC@EC2009A
23837,JPCP&CC@EC2009A
23839,HS-HSI @EC2009D
23842,HSCNOOC@EC2012B
23844,HS-HSI @EC2009E
23847,UBPETCH@EC2010B
23848,UBCNOOC@EC2010A
23855,UBCP&CC@EC2009A
23857,UB-CMOB@EC2009B
23858,UB-HSBC@EC2009C
23859,UBHSCEI@EC2009A
23860,UBPINAN@EP2008A
23863,UBTENCT@EC2008B
23864,UBCLIFE@EC2009B
23865,HSPINAN@EC2012C
23866,HS-AGBK@EC2012A
23867,HS-ICBC@EC2009A
23873,UBSPDRG@EC2012A
23874,HS-HSI @EP2009C
23877,HS-HSI @EP2009D
23878,BICNOOC@EC2012A
23880,BI-AIA @EC2101A
23882,BIPINAN@EC2112A
23883,UBPINAN@EC2007A
23885,BIALIBA@EC2009C
23891,MSCNOOC@EP2011A
23895,MSSUNAC@EP2011A
23899,MSCLIFE@EC2009B
23904,MSALIBA@EP2009B
23905,JP-AIA @EC2009A
23907,JP-HSBC@EC2009D
23908,JP-SZIH@EC2010A
23909,JP-MNIU@EC2009A
23911,JP-CPIC@EC2011A
23914,JP-HSI @EP2009B
23916,CS-HSI @EC2009B
23917,CS-AIA @EC2101A
23919,CSALIBA@EC2011A
23920,CSALIBA@EC2009C
23925,CSCLIFE@EC2102A
23930,CSCSHEN@EC2011A
23931,GSTENCT@EC2008D
23934,GS-AIA @EC2101A
23937,GSCNOOC@EC2101A
23938,GS-HSI @EC2009A
23939,CT-GEG @EC2012A
23944,CT-AIA @EC2101A
23946,SG-AIA @EC2101A
23948,SG-AIA @EC2112A
23949,SG-CMOB@EC2009A
23950,SG-HKEX@EC2011B
23951,SG-HSBC@EC2010B
23952,SGSANDS@EC2009A
23953,GJALIBA@EP2012A
23954,GJMTUAN@EP2011A
23956,GJTENCT@EP2010A
23957,GJTENCT@EC2008A
23958,MB-CMB @EC2101A
23959,MB-AIA @EC2011A
23960,MBXJGST@EC2112A
23961,MBZCRRC@EC2012A
23962,MBWHARF@EC2103A
23964,MB-HSBC@EC2009B
23965,MB-CMOB@EC2011A
23966,MBCLIFE@EC2011A
23967,MBPETCH@EC2010A
23968,MBCNOOC@EC2012B
23969,MBANTAS@EC2010B
23970,SGCP&CC@EP2009A
23971,SGCNOOC@EP2009A
23973,SGCLIFE@EC2102B
23976,SGCP&CC@EC2010A
23978,SGCP&CC@EC2102A
23982,SGCNOOC@EC2010A
23987,SGCNOOC@EC2102A
23989,SGPETCH@EC2009A
23991,SGPETCH@EC2102B
23993,UBSANDS@EC2009A
23994,UBALIBA@EP2009A
23995,UB-SMIC@EC2011A
23997,UB-AIA @EC2101A
24000,HT-HSI @EC2009A
24003,JP-HSBC@EP2010A
24004,JP-AIA @EP2009A
24005,JP-HSI @EP2010A
24007,UBALIBA@EC2007F
24008,CS-HKEX@EC2012B
24009,CS-ZTE @EC2106A
24013,CS-MNIU@EC2009A
24014,CS-AAC @EP2009A
24015,CSCNOOC@EC2009C
24016,CS-COSL@EC2009A
24019,CSALIBA@EP2009B
24020,CS-HSBC@EP2010A
24027,GSPETCH@EC2008A
24032,SG-HSI @EC2009B
24033,GJTENCT@EC2008B
24035,MBPINAN@EC2010A
24036,MBALIBA@EC2010B
24037,MBTENCT@EC2009H
24038,MBTENCT@EP2010A
24040,BP-HSI @EC2007D
24041,BILENOV@EC2009A
24043,JPCNOOC@EC2010B
24044,JP-CTIH@EC2009A
24045,JP-AAC @EP2009A
24046,JPALIBA@EC2007F
24047,JP-BRIC@EC2103A
24048,JP-AIA @EC2101A
24050,JP-HSI @EC2009E
24055,MS-HSI @EP2009A
24065,MS-HSI @EP2009B
24066,MS-HSI @EP2009C
24067,VT-HSBC@EC2010A
24068,VT-HSBC@EP2011A
24069,VTPINAN@EC2010A
24071,VTCNOOC@EC2010B
24073,VTCNOOC@EP2012A
24075,VTCNOOC@EP2009A
24079,SGCSA50@EC2106A
24081,SG-AIA @EC2009C
24083,HTXIAMI@EC2012A
24089,SGXIAMI@EC2104A
24090,CSMTUAN@EC2009B
24091,CSMTUAN@EC2008B
24097,CSLENOV@EC2008A
24098,CS-ZGHL@EC2009A
24099,CS-CUNI@EC2009A
24101,CS-SGC @EC2011A
24106,CSCNOOC@EP2009A
24108,CSCP&CC@EP2009A
24110,CSCLIFE@EC2009B
24112,CSFOSUN@EC2012A
24113,GS-CCB @EC2007A
24114,GSTENCT@EC2007I
24118,GS-HSBC@EC2009C
24119,GSMTUAN@EC2009B
24120,UB-SHKP@EC2012B
24121,UB-MTRC@EC2009A
24126,UBCNOOC@EC2010B
24127,UBCLIFE@EC2010A
24128,UB-ICBC@EC2008A
24129,UBHSCEI@EC2009B
24130,UB-HSI @EC2009A
24131,UB-HSI @EC2009B
24132,UB-HSI @EP2009A
24133,UB-HSI @EP2009B
24136,UB-HSI @EP2009C
24137,HSSANDS@EC2010A
24138,HSALIBA@EC2010D
24141,HS-CTEL@EC2009A
24143,HS-HSI @EC2009F
24145,HSHSCEI@EC2009A
24146,HS-HSI @EC2009G
24147,MS-HSI @EC2009A
24149,MS-HSI @EC2009B
24150,MSCLIFE@EP2012A
24152,MSALIBA@EP2010A
24153,MSTENCT@EP2009A
24154,MS-HSI @EP2009D
24155,MS-HSI @EP2009E
24156,HSTENCT@EC2008B
24157,HS-CUNI@EC2106A
24158,HS-HSI @EP2009E
24159,HSALIBA@EC2010E
24160,HSBOCHK@EC2011A
24161,JP-GEG @EC2012B
24163,JP-WYNN@EC2103A
24164,JPMELCO@EC2011A
24165,JPHSCEI@EC2010B
24166,JP-HSI @EC2011A
24167,JP-HSI @EC2011B
24168,JP-HSI @EC2010D
24169,MB-SGC @EC2101A
24170,MB-AAC @EC2110A
24171,MBLENOV@EC2011A
24172,HT-AIA @EP2009A
24173,HT-AIA @EC2010A
24177,HTTENCT@EP2009A
24178,HTTENCT@EC2009A
24179,HTALIBA@EP2009A
24180,HTALIBA@EC2010A
24181,HT-GEG @EP2010A
24185,HT-GEG @EC2010A
24188,HTCNOOC@EC2009A
24192,HTMTUAN@EP2010A
24193,MB-CTIH@EC2011A
24195,MSTENCT@EP2012A
24197,MS-CCB @EC2009B
24199,VTCLIFE@EP2101A
24200,VTCLIFE@EC2101A
24201,VTCLIFE@EC2103A
24202,VTCLIFE@EC2010A
24203,JPGSBIO@EC2010A
24205,JP-CUNI@EC2009A
24207,JP-CEVB@EC2010A
24208,JP-CRBH@EC2010A
24210,JPANTAS@EC2104A
24212,JPPINAN@EC2112B
24214,JP-CMOB@EC2007B
24217,JP-HSBC@EC2010C
24218,JP-AIA @EC2009B
24219,JPPINAN@EC2009B
24220,JPLENOV@EC2010A
24223,JP-CKA @EC2010A
24225,JPTENCT@EC2008E
24228,JP-SHKP@EC2008A
24230,JPFTA50@EC2011A
24234,JP-HKEX@EC2011C
24237,CS-HSI @EC2009C
24238,CS-HSI @EC2009D
24239,CS-HSI @EC2009E
24240,CS-HSBC@EC2009C
24243,CSCNOOC@EC2009D
24244,CSPETCH@EC2009B
24246,CSTENCT@EC2009A
24249,CSTENCT@EC2009B
24250,CSMTUAN@EC2012B
24253,CS-SUNY@EC2011A
24254,VTCCCCL@EC2012A
24255,CS-HSI @EP2009B
24257,CS-BYD @EC2101A
24259,CSMTUAN@EC2009C
24260,CS-SUNY@EP2007A
24262,CSMTUAN@EC2011A
24263,CS-WHG @EC2011A
24264,SG-MNIU@EC2009A
24265,SG-CPIC@EC2011A
24266,SG-CKA @EC2009A
24268,SG-CSPC@EC2009A
24270,SGGEELY@EC2012A
24272,SG-HKEX@EC2009B
24274,SGMTUAN@EC2011A
24275,SG-NCI @EC2010A
24281,SGTENCT@EC2008C
24282,SGTENCT@EC2009B
24284,SGXIAMI@EC2109A
24285,SG-HSI @EP2009B
24287,SG-HSI @EP2010A
24288,SGALIBA@EC2010C
24290,SG-BOCL@EC2009A
24291,SGCLIFE@EC2009B
24298,GS-CKH @EC2010A
24301,GSTENCT@EC2009A
24304,GSCLIFE@EC2009C
24305,GSGEELY@EC2007A
24306,GSMTUAN@EC2011A
24308,GSXIAMI@EC2007G
24310,GS-HSI @EP2009A
24311,GJTENCT@EC2010A
24312,GJMTUAN@EC2009A
24313,HSCLIFE@EC2012B
24314,HS-SHKP@EC2012B
24315,HS-CMOB@EC2107A
24317,HS-CKH @EC2107A
24318,HS-HSI @EC2009H
24320,HS-HSI @EC2009I
24321,JP-HKEX@EC2009B
24322,JPCLIFE@EC2012E
24323,JPTENCT@EC2009C
24324,JP-CTEL@EC2011A
24325,JPHSCEI@EC2009B
24326,JP-HSI @EC2010E
24329,JP-HSI @EC2009F
24332,JP-HSI @EC2011C
24334,JPHLAND@EC2009A
24335,JP-MTRC@EC2010A
24336,JP-CSPC@EC2009A
24337,HSPINAN@EP2103A
24338,HS-HSI @EP2010A
24339,HSHSCEI@EP2012A
24340,HS-HSI @EP2009F
24342,HS-HSI @EP2009G
24343,HSTENCT@EP2009B
24346,HSMTUAN@EP2012B
24347,HSALIBA@EP2012A
24349,HS-AIA @EP2104A
24350,MB-HSBC@EC2011A
24351,MB-CMOB@EC2010B
24353,MB-HSBC@EP2107A
24355,JP-HSI @EP2009C
24356,JP-HSI @EP2010B
24358,JPHSCEI@EP2009B
24359,MS-HSI @EC2009C
24362,MS-HSI @EC2009D
24368,MSPINAN@EP2010A
24369,MS-AIA @EP2010A
24372,MS-GEG @EP2012A
24379,MS-CMOB@EP2011A
24380,MS-HSI @EP2010A
24381,MS-HSI @EP2009F
24382,JP-CKH @EC2010A
24388,JP-HSBK@EC2010A
24392,JPSHMAO@EC2009A
24393,JPCRAIL@EC2009A
24395,JPASMPT@EC2010A
24396,JPCKINF@EC2009A
24397,JP-CRRC@EC2009A
24399,JPSDGLD@EC2010A
24400,JPCMOLY@EC2009B
24403,JPBYDEI@EC2010A
24405,JPBOCHK@EC2012A
24406,SG-HSI @EC2009C
24407,SG-HSI @EP2009C
24408,SGTENCT@EC2010A
24409,SGTENCT@EP2009A
24412,SGPINAN@EP2009A
24414,SGALIBA@EP2009A
24415,SGALIBA@EC2009C
24416,SGMTUAN@EC2011B
24417,BIMTUAN@EC2011A
24418,BIMTUAN@EP2009B
24420,BITENCT@EC2009A
24421,BITENCT@EC2012B
24422,BITENCT@EC2008B
24424,BITENCT@EC2009B
24425,BITENCT@EP2009A
24427,BIALIBA@EC2011A
24429,BIALIBA@EP2009A
24430,BI-HSBC@EC2009B
24433,BI-HSBC@EP2010B
24435,UB-HSBC@EP2010A
24436,UB-HSI @EP2009D
24442,UBALIBA@EC2007G
24443,UB-CMOB@EC2007A
24444,JP-HSBC@EC2009E
24445,JPPETCH@EC2010C
24448,SGCPAIR@EC2012A
24450,JP-CMOB@EC2009B
24451,JP-NCI @EC2010A
24453,JPSANDS@EC2009B
24454,JPMTUAN@EC2009B
24455,JPALIBA@EP2009B
24457,JPEVERG@EC2009A
24459,JPMTUAN@EC2011A
24461,BITENCT@EP2009B
24462,CS-HSI @EC2009F
24463,CS-HSI @EC2009G
24464,CSXIAMI@EC2012E
24465,CSCLIFE@EC2009C
24466,CS-HSI @EP2010B
24467,CS-HSI @EP2009C
24468,CSALIBA@EC2010A
24469,CSMTUAN@EC2008C
24472,CSGSBIO@EC2009B
24475,CS-WYNN@EC2102A
24481,JPTENCT@EP2009A
24483,GSXIAMI@EC2007H
24486,GSALIBA@EC2007E
24487,GS-HSBC@EC2009D
24488,MSCLIFE@EC2012B
24490,HSCLIFE@EC2012C
24491,HSCSA50@EC2104A
24492,HS-SUNY@EC2012B
24493,BP-HKEX@EC2102A
24495,BPALIBA@EC2101B
24497,BPTENCT@EC2009C
24499,BPTENCT@EC2011B
24500,BIGSBIO@EC2012A
24501,BIPINAN@EC2012C
24502,MBALIBA@EC2010C
24504,MBRAZER@EC2012A
24505,MB-CICC@EC2101A
24507,MB-KBLH@EC2012A
24508,MB-LUYE@EC2108A
24509,CSCLIFE@EC2012A
24511,CS-SHKP@EC2007A
24513,MBLININ@EC2008A
24515,CS-CKH @EC2009A
24518,CSALIBA@EC2009D
24519,CSMTUAN@EC2010B
24522,CSXIAMI@EC2011A
24524,CSBYDEI@EC2009A
24526,UBCLIFE@EC2009C
24527,UB-HSI @EC2009C
24528,UB-HSI @EC2009D
24529,UB-HSI @EC2009E
24531,UB-HSI @EC2009F
24533,UB-HKEX@EC2009B
